chi-0_fa,chi-1_fa,chi-2_fa,chi-3_fa,chi-4_fa,chi-5_fa,Z-0_fa,Z-1_fa,Z-2_fa,Z-3_fa,Z-4_fa,Z-5_fa,I-0_fa,I-1_fa,I-2_fa,I-3_fa,I-4_fa,I-5_fa,T-0_fa,T-1_fa,T-2_fa,T-3_fa,T-4_fa,T-5_fa,S-0_fa,S-1_fa,S-2_fa,S-3_fa,S-4_fa,S-5_fa,chi-0_ma,chi-1_ma,chi-2_ma,chi-3_ma,chi-4_ma,chi-5_ma,Z-0_ma,Z-1_ma,Z-2_ma,Z-3_ma,Z-4_ma,Z-5_ma,I-0_ma,I-1_ma,I-2_ma,I-3_ma,I-4_ma,I-5_ma,T-0_ma,T-1_ma,T-2_ma,T-3_ma,T-4_ma,T-5_ma,S-0_ma,S-1_ma,S-2_ma,S-3_ma,S-4_ma,S-5_ma,chi-0_md,chi-1_md,chi-2_md,chi-3_md,chi-4_md,chi-5_md,Z-0_md,Z-1_md,Z-2_md,Z-3_md,Z-4_md,Z-5_md,I-0_md,I-1_md,I-2_md,I-3_md,I-4_md,I-5_md,T-0_md,T-1_md,T-2_md,T-3_md,T-4_md,T-5_md,S-0_md,S-1_md,S-2_md,S-3_md,S-4_md,S-5_md,distance,barrier,smiles,filename
251.456,550.716,1004.7718,1222.647,1580.4216,1896.172,6933.0,5770.0,8872.0,12870.0,7452.0,4772.0,42.0,86.0,160.0,196.0,262.0,316.0,246.0,622.0,930.0,1172.0,1268.0,1160.0,16.4189,41.4616,64.9102,83.5498,102.2566,100.423,251.456,550.716,1004.7718,1222.647,1580.4216,1896.172,6933.0,5770.0,8872.0,12870.0,7452.0,4772.0,42.0,86.0,160.0,196.0,262.0,316.0,246.0,622.0,930.0,1172.0,1268.0,1160.0,16.4189,41.4616,64.9102,83.5498,102.2566,100.423,251.456,550.716,1004.7718,1222.647,1580.4216,1896.172,6933.0,5770.0,8872.0,12870.0,7452.0,4772.0,42.0,86.0,160.0,196.0,262.0,316.0,246.0,622.0,930.0,1172.0,1268.0,1160.0,16.4189,41.4616,64.9102,83.5498,102.2566,100.423,1.0154,13.5,[Ir]([C-]1N(C)CCN(C)1)([C-]1N(C)CCN(C)1)(C#[N+][H])(N=C=S)[H],ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
192.6417,384.0554,659.3428,969.9706,1365.3484,1119.9244,6795.0,7040.0,10468.0,6968.0,4810.0,2350.0,30.0,60.0,108.0,152.0,222.0,166.0,168.0,434.0,668.0,808.0,700.0,486.0,12.9465,32.7484,52.899,68.3458,71.4458,54.7004,192.6417,384.0554,659.3428,969.9706,1365.3484,1119.9244,6795.0,7040.0,10468.0,6968.0,4810.0,2350.0,30.0,60.0,108.0,152.0,222.0,166.0,168.0,434.0,668.0,808.0,700.0,486.0,12.9465,32.7484,52.899,68.3458,71.4458,54.7004,192.6417,384.0554,659.3428,969.9706,1365.3484,1119.9244,6795.0,7040.0,10468.0,6968.0,4810.0,2350.0,30.0,60.0,108.0,152.0,222.0,166.0,168.0,434.0,668.0,808.0,700.0,486.0,12.9465,32.7484,52.899,68.3458,71.4458,54.7004,0.9211,7.4,[Ir]([n+]1ccncc1)([P+](C)(C)C)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1
268.4668,577.2324,1034.2056,1231.124,1597.6256,2014.2,6805.0,5800.0,10368.0,11510.0,7862.0,5100.0,43.0,88.0,162.0,190.0,250.0,320.0,250.0,622.0,900.0,1138.0,1310.0,1228.0,16.4443,42.0956,66.6418,83.0482,102.3238,105.678,268.4668,577.2324,1034.2056,1231.124,1597.6256,2014.2,6805.0,5800.0,10368.0,11510.0,7862.0,5100.0,43.0,88.0,162.0,190.0,250.0,320.0,250.0,622.0,900.0,1138.0,1310.0,1228.0,16.4443,42.0956,66.6418,83.0482,102.3238,105.678,268.4668,577.2324,1034.2056,1231.124,1597.6256,2014.2,6805.0,5800.0,10368.0,11510.0,7862.0,5100.0,43.0,88.0,162.0,190.0,250.0,320.0,250.0,622.0,900.0,1138.0,1310.0,1228.0,16.4443,42.0956,66.6418,83.0482,102.3238,105.678,1.0073,10.7,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)CCN(C)1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
172.6444,379.138,641.2254,708.5568,767.9032,802.2904,6731.0,6850.0,7054.0,7712.0,3948.0,1926.0,28.0,58.0,98.0,116.0,124.0,130.0,156.0,390.0,554.0,566.0,558.0,510.0,12.2527,30.943,46.2922,51.089,51.6938,44.3888,172.6444,379.138,641.2254,708.5568,767.9032,802.2904,6731.0,6850.0,7054.0,7712.0,3948.0,1926.0,28.0,58.0,98.0,116.0,124.0,130.0,156.0,390.0,554.0,566.0,558.0,510.0,12.2527,30.943,46.2922,51.089,51.6938,44.3888,172.6444,379.138,641.2254,708.5568,767.9032,802.2904,6731.0,6850.0,7054.0,7712.0,3948.0,1926.0,28.0,58.0,98.0,116.0,124.0,130.0,156.0,390.0,554.0,566.0,558.0,510.0,12.2527,30.943,46.2922,51.089,51.6938,44.3888,0.9383,8.7,[Ir](n1ccnc1)(n1ccnc1)(C#[N+]C)(S)[H],ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
204.8623,443.101,790.3326,1000.7848,1148.5074,1247.908,6809.0,6884.0,7790.0,8884.0,6214.0,2970.0,34.0,70.0,126.0,162.0,192.0,210.0,196.0,500.0,736.0,874.0,866.0,710.0,13.9869,35.6782,55.2514,68.3408,74.8388,66.7668,204.8623,443.101,790.3326,1000.7848,1148.5074,1247.908,6809.0,6884.0,7790.0,8884.0,6214.0,2970.0,34.0,70.0,126.0,162.0,192.0,210.0,196.0,500.0,736.0,874.0,866.0,710.0,13.9869,35.6782,55.2514,68.3408,74.8388,66.7668,204.8623,443.101,790.3326,1000.7848,1148.5074,1247.908,6809.0,6884.0,7790.0,8884.0,6214.0,2970.0,34.0,70.0,126.0,162.0,192.0,210.0,196.0,500.0,736.0,874.0,866.0,710.0,13.9869,35.6782,55.2514,68.3408,74.8388,66.7668,0.9108,13.2,[Ir]([n+]1ccccc1)([C-]1N(C)CCN(C)1)(C#[O+])(S)[H],ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1
214.6894,459.695,816.1788,1036.4372,1573.3328,1397.0092,6809.0,5564.0,8930.0,10292.0,5020.0,3718.0,36.0,72.0,130.0,168.0,266.0,224.0,202.0,510.0,782.0,984.0,998.0,912.0,14.2599,35.0466,54.6732,75.0762,87.2454,77.08800000000002,214.6894,459.695,816.1788,1036.4372,1573.3328,1397.0092,6809.0,5564.0,8930.0,10292.0,5020.0,3718.0,36.0,72.0,130.0,168.0,266.0,224.0,202.0,510.0,782.0,984.0,998.0,912.0,14.2599,35.0466,54.6732,75.0762,87.2454,77.08800000000002,214.6894,459.695,816.1788,1036.4372,1573.3328,1397.0092,6809.0,5564.0,8930.0,10292.0,5020.0,3718.0,36.0,72.0,130.0,168.0,266.0,224.0,202.0,510.0,782.0,984.0,998.0,912.0,14.2599,35.0466,54.6732,75.0762,87.2454,77.08800000000002,0.9834,13.6,[Ir]([C-]1N(C)C=CN(C)1)([N+](C)(C)C)(C#[N+][H])(N=C=S)[H],ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
173.7289,340.594,628.2978,954.2312,1544.9489999999996,878.328,7003.0,9708.0,9924.0,6780.0,2736.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.3885,32.82,54.9268,73.3176,74.6934,40.4928,173.7289,340.594,628.2978,954.2312,1544.9489999999996,878.328,7003.0,9708.0,9924.0,6780.0,2736.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.3885,32.82,54.9268,73.3176,74.6934,40.4928,173.7289,340.594,628.2978,954.2312,1544.9489999999996,878.328,7003.0,9708.0,9924.0,6780.0,2736.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.3885,32.82,54.9268,73.3176,74.6934,40.4928,0.8889,9.3,[Ir]([P+](C)(C)C)([P+](C)(C)C)(C#[O+])([Cl])[H],ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1
165.4136,346.327,627.752,719.1284,752.187,651.2172,7727.0,9740.0,7866.0,8416.0,5464.0,2322.0,25.0,52.0,92.0,112.0,118.0,98.0,144.0,364.0,522.0,532.0,444.0,342.0,12.042,29.3454,44.9224,51.7058,48.9056,36.262,165.4136,346.327,627.752,719.1284,752.187,651.2172,7727.0,9740.0,7866.0,8416.0,5464.0,2322.0,25.0,52.0,92.0,112.0,118.0,98.0,144.0,364.0,522.0,532.0,444.0,342.0,12.042,29.3454,44.9224,51.7058,48.9056,36.262,165.4136,346.327,627.752,719.1284,752.187,651.2172,7727.0,9740.0,7866.0,8416.0,5464.0,2322.0,25.0,52.0,92.0,112.0,118.0,98.0,144.0,364.0,522.0,532.0,444.0,342.0,12.042,29.3454,44.9224,51.7058,48.9056,36.262,0.9068,13.4,[Ir]([n+]1ccncc1)([N+]1=COCC1)(C#[O+])([Br])[H],ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1
229.3029,484.26,872.8014,1169.7704,1631.0142,1959.3682,6771.0,7000.0,9242.0,9790.0,5626.0,3160.0,40.0,80.0,150.0,206.0,282.0,342.0,230.0,596.0,898.0,1152.0,1296.0,1164.0,14.9219,39.2532,63.5348,84.6408,100.1268,96.7634,229.3029,484.26,872.8014,1169.7704,1631.0142,1959.3682,6771.0,7000.0,9242.0,9790.0,5626.0,3160.0,40.0,80.0,150.0,206.0,282.0,342.0,230.0,596.0,898.0,1152.0,1296.0,1164.0,14.9219,39.2532,63.5348,84.6408,100.1268,96.7634,229.3029,484.26,872.8014,1169.7704,1631.0142,1959.3682,6771.0,7000.0,9242.0,9790.0,5626.0,3160.0,40.0,80.0,150.0,206.0,282.0,342.0,230.0,596.0,898.0,1152.0,1296.0,1164.0,14.9219,39.2532,63.5348,84.6408,100.1268,96.7634,0.9616,6.2,[Ir]([P+](CC)(CC)CC)([N+]1=COCC1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
296.4815,649.682,1074.4028,1483.6316,1784.3594,2298.4302,7193.0,8284.0,10466.0,13184.0,13050.0,10680.0,49.0,104.0,174.0,248.0,292.0,368.0,278.0,728.0,1120.0,1380.0,1606.0,1826.0,21.11,54.6064,86.2526,111.5292,131.901,152.4798,296.4815,649.682,1074.4028,1483.6316,1784.3594,2298.4302,7193.0,8284.0,10466.0,13184.0,13050.0,10680.0,49.0,104.0,174.0,248.0,292.0,368.0,278.0,728.0,1120.0,1380.0,1606.0,1826.0,21.11,54.6064,86.2526,111.5292,131.901,152.4798,296.4815,649.682,1074.4028,1483.6316,1784.3594,2298.4302,7193.0,8284.0,10466.0,13184.0,13050.0,10680.0,49.0,104.0,174.0,248.0,292.0,368.0,278.0,728.0,1120.0,1380.0,1606.0,1826.0,21.11,54.6064,86.2526,111.5292,131.901,152.4798,1.0002,17.0,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(n1ccnc1)(C#[O+])(O)[H],ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1
197.0872,400.8004,711.4138,996.1846,1381.4984,1132.5724,6619.0,5520.0,9988.0,6392.0,4586.0,2206.0,30.0,60.0,108.0,152.0,222.0,166.0,168.0,434.0,668.0,808.0,700.0,486.0,12.3854,30.4668,49.1976,66.0332,70.0322,53.7766,197.0872,400.8004,711.4138,996.1846,1381.4984,1132.5724,6619.0,5520.0,9988.0,6392.0,4586.0,2206.0,30.0,60.0,108.0,152.0,222.0,166.0,168.0,434.0,668.0,808.0,700.0,486.0,12.3854,30.4668,49.1976,66.0332,70.0322,53.7766,197.0872,400.8004,711.4138,996.1846,1381.4984,1132.5724,6619.0,5520.0,9988.0,6392.0,4586.0,2206.0,30.0,60.0,108.0,152.0,222.0,166.0,168.0,434.0,668.0,808.0,700.0,486.0,12.3854,30.4668,49.1976,66.0332,70.0322,53.7766,0.9031,8.5,[Ir]([n+]1ccncc1)([N+](C)(C)C)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1
187.5525,398.668,648.7232,799.2710000000002,872.0352,957.4372,6795.0,6914.0,8238.0,8074.0,5968.0,2988.0,31.0,64.0,106.0,132.0,146.0,156.0,170.0,420.0,586.0,676.0,662.0,608.0,14.145,35.495,52.677,62.2738,63.57100000000001,59.1648,187.5525,398.668,648.7232,799.2710000000002,872.0352,957.4372,6795.0,6914.0,8238.0,8074.0,5968.0,2988.0,31.0,64.0,106.0,132.0,146.0,156.0,170.0,420.0,586.0,676.0,662.0,608.0,14.145,35.495,52.677,62.2738,63.57100000000001,59.1648,187.5525,398.668,648.7232,799.2710000000002,872.0352,957.4372,6795.0,6914.0,8238.0,8074.0,5968.0,2988.0,31.0,64.0,106.0,132.0,146.0,156.0,170.0,420.0,586.0,676.0,662.0,608.0,14.145,35.495,52.677,62.2738,63.57100000000001,59.1648,1.0516,12.1,[Ir]([n+]1ccncc1)([p+]1ccccc1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
184.8679,385.42,740.8628,992.4652,1650.365,913.968,6637.0,6670.0,8374.0,6038.0,2440.0,972.0,32.0,62.0,120.0,166.0,290.0,156.0,182.0,468.0,742.0,902.0,800.0,552.0,11.4328,28.8426,47.6588,70.6762,72.8654,44.178,184.8679,385.42,740.8628,992.4652,1650.365,913.968,6637.0,6670.0,8374.0,6038.0,2440.0,972.0,32.0,62.0,120.0,166.0,290.0,156.0,182.0,468.0,742.0,902.0,800.0,552.0,11.4328,28.8426,47.6588,70.6762,72.8654,44.178,184.8679,385.42,740.8628,992.4652,1650.365,913.968,6637.0,6670.0,8374.0,6038.0,2440.0,972.0,32.0,62.0,120.0,166.0,290.0,156.0,182.0,468.0,742.0,902.0,800.0,552.0,11.4328,28.8426,47.6588,70.6762,72.8654,44.178,0.8543,7.9,[Ir]([N+](C)(C)C)([N+](C)(C)C)(C#[N+][H])([Cl])[H],ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1
169.0271,335.315,611.0098,828.0989999999998,1159.5838,655.7702,7527.0,10474.0,9074.0,6824.0,3164.0,1336.0,27.0,54.0,100.0,132.0,190.0,102.0,154.0,396.0,604.0,650.0,514.0,366.0,11.5699,30.3522,48.1908,56.7836,54.1246,33.3878,169.0271,335.315,611.0098,828.0989999999998,1159.5838,655.7702,7527.0,10474.0,9074.0,6824.0,3164.0,1336.0,27.0,54.0,100.0,132.0,190.0,102.0,154.0,396.0,604.0,650.0,514.0,366.0,11.5699,30.3522,48.1908,56.7836,54.1246,33.3878,169.0271,335.315,611.0098,828.0989999999998,1159.5838,655.7702,7527.0,10474.0,9074.0,6824.0,3164.0,1336.0,27.0,54.0,100.0,132.0,190.0,102.0,154.0,396.0,604.0,650.0,514.0,366.0,11.5699,30.3522,48.1908,56.7836,54.1246,33.3878,0.9832,19.6,[Ir]([As+](C)(C)C)(n1ccnc1)(C#[O+])(F)[H],ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1
201.3834,429.212,769.3616,977.7806,1360.832,1070.46,6519.0,5562.0,7554.0,6762.0,4032.0,2108.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,12.6274,32.2888,49.9974,65.7648,68.195,55.101000000000006,201.3834,429.212,769.3616,977.7806,1360.832,1070.46,6519.0,5562.0,7554.0,6762.0,4032.0,2108.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,12.6274,32.2888,49.9974,65.7648,68.195,55.101000000000006,201.3834,429.212,769.3616,977.7806,1360.832,1070.46,6519.0,5562.0,7554.0,6762.0,4032.0,2108.0,34.0,68.0,122.0,160.0,230.0,178.0,190.0,478.0,708.0,848.0,796.0,718.0,12.6274,32.2888,49.9974,65.7648,68.195,55.101000000000006,1.0107,19.0,[Ir]([N+](C)(C)C)([n+]1ccccc1)(C#[N+]C)(O)[H],ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
332.3186,723.807,1181.8118,1564.1188,1953.1154,2661.5136,7337.0,8472.0,11326.0,15618.0,15608.0,12552.0,55.0,116.0,192.0,262.0,322.0,428.0,308.0,786.0,1180.0,1524.0,1844.0,2200.0,23.7546,60.496,93.4736,123.2718,152.064,184.0234,332.3186,723.807,1181.8118,1564.1188,1953.1154,2661.5136,7337.0,8472.0,11326.0,15618.0,15608.0,12552.0,55.0,116.0,192.0,262.0,322.0,428.0,308.0,786.0,1180.0,1524.0,1844.0,2200.0,23.7546,60.496,93.4736,123.2718,152.064,184.0234,332.3186,723.807,1181.8118,1564.1188,1953.1154,2661.5136,7337.0,8472.0,11326.0,15618.0,15608.0,12552.0,55.0,116.0,192.0,262.0,322.0,428.0,308.0,786.0,1180.0,1524.0,1844.0,2200.0,23.7546,60.496,93.4736,123.2718,152.064,184.0234,0.951,14.7,[Ir]([n+]1ccncc1)([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(C#[N+]C)(N=C=O)[H],ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1
229.3029,483.014,847.5966,1201.2966,1644.816,1910.338,6771.0,7264.0,8578.0,9252.0,6172.0,3072.0,40.0,80.0,146.0,208.0,278.0,334.0,226.0,586.0,876.0,1148.0,1246.0,1066.0,14.9219,39.2372,62.4964,83.5806,96.6732,90.8356,229.3029,483.014,847.5966,1201.2966,1644.816,1910.338,6771.0,7264.0,8578.0,9252.0,6172.0,3072.0,40.0,80.0,146.0,208.0,278.0,334.0,226.0,586.0,876.0,1148.0,1246.0,1066.0,14.9219,39.2372,62.4964,83.5806,96.6732,90.8356,229.3029,483.014,847.5966,1201.2966,1644.816,1910.338,6771.0,7264.0,8578.0,9252.0,6172.0,3072.0,40.0,80.0,146.0,208.0,278.0,334.0,226.0,586.0,876.0,1148.0,1246.0,1066.0,14.9219,39.2372,62.4964,83.5806,96.6732,90.8356,0.981,17.1,[Ir]([P+](CC)(CC)CC)([n+]1ccccc1)(C#[N+][H])(O)[H],ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1
186.4386,388.2480000000001,654.2874,930.4948,1340.7622,991.3034,7797.0,10502.0,9958.0,9856.0,5946.0,3484.0,32.0,64.0,112.0,156.0,232.0,166.0,176.0,450.0,692.0,836.0,766.0,620.0,14.1883,35.6054,55.119,70.8654,75.7548,61.5706,186.4386,388.2480000000001,654.2874,930.4948,1340.7622,991.3034,7797.0,10502.0,9958.0,9856.0,5946.0,3484.0,32.0,64.0,112.0,156.0,232.0,166.0,176.0,450.0,692.0,836.0,766.0,620.0,14.1883,35.6054,55.119,70.8654,75.7548,61.5706,186.4386,388.2480000000001,654.2874,930.4948,1340.7622,991.3034,7797.0,10502.0,9958.0,9856.0,5946.0,3484.0,32.0,64.0,112.0,156.0,232.0,166.0,176.0,450.0,692.0,836.0,766.0,620.0,14.1883,35.6054,55.119,70.8654,75.7548,61.5706,0.9715,12.4,[Ir]([As+](C)(C)C)([n+]1ccccc1)(C#[N+][H])(N=C=S)[H],ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
457.7293,1018.672,1661.146,2302.7026,2935.4778,4206.2574,8171.0,11288.0,15194.0,23888.0,26474.0,24224.0,79.0,168.0,280.0,398.0,498.0,700.0,448.0,1162.0,1790.0,2382.0,3058.0,3950.0,34.0672,87.3098,138.1468,188.6344,246.0186,322.9286,457.7293,1018.672,1661.146,2302.7026,2935.4778,4206.2574,8171.0,11288.0,15194.0,23888.0,26474.0,24224.0,79.0,168.0,280.0,398.0,498.0,700.0,448.0,1162.0,1790.0,2382.0,3058.0,3950.0,34.0672,87.3098,138.1468,188.6344,246.0186,322.9286,457.7293,1018.672,1661.146,2302.7026,2935.4778,4206.2574,8171.0,11288.0,15194.0,23888.0,26474.0,24224.0,79.0,168.0,280.0,398.0,498.0,700.0,448.0,1162.0,1790.0,2382.0,3058.0,3950.0,34.0672,87.3098,138.1468,188.6344,246.0186,322.9286,0.9177,11.0,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(C#[N+]C)(N=C=S)[H],ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
251.3021,548.75,983.9894,1140.58,1458.3986,1792.668,6713.0,5506.0,8816.0,11098.0,7124.0,4086.0,42.0,86.0,158.0,182.0,240.0,302.0,244.0,604.0,870.0,1092.0,1214.0,1118.0,15.9714,41.1154,63.7378,79.3926,97.276,96.1482,251.3021,548.75,983.9894,1140.58,1458.3986,1792.668,6713.0,5506.0,8816.0,11098.0,7124.0,4086.0,42.0,86.0,158.0,182.0,240.0,302.0,244.0,604.0,870.0,1092.0,1214.0,1118.0,15.9714,41.1154,63.7378,79.3926,97.276,96.1482,251.3021,548.75,983.9894,1140.58,1458.3986,1792.668,6713.0,5506.0,8816.0,11098.0,7124.0,4086.0,42.0,86.0,158.0,182.0,240.0,302.0,244.0,604.0,870.0,1092.0,1214.0,1118.0,15.9714,41.1154,63.7378,79.3926,97.276,96.1482,0.9656,8.4,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)CCN(C)1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
200.0266,440.223,800.1569999999998,992.2152,1081.3714,1152.0568,7789.0,9860.0,8974.0,10294.0,7192.0,3310.0,32.0,68.0,124.0,156.0,178.0,188.0,192.0,494.0,744.0,876.0,840.0,656.0,13.9419,35.4644,56.4146,68.6162,71.0884,60.6728,200.0266,440.223,800.1569999999998,992.2152,1081.3714,1152.0568,7789.0,9860.0,8974.0,10294.0,7192.0,3310.0,32.0,68.0,124.0,156.0,178.0,188.0,192.0,494.0,744.0,876.0,840.0,656.0,13.9419,35.4644,56.4146,68.6162,71.0884,60.6728,200.0266,440.223,800.1569999999998,992.2152,1081.3714,1152.0568,7789.0,9860.0,8974.0,10294.0,7192.0,3310.0,32.0,68.0,124.0,156.0,178.0,188.0,192.0,494.0,744.0,876.0,840.0,656.0,13.9419,35.4644,56.4146,68.6162,71.0884,60.6728,0.8924,13.2,[Ir]([n+]1ccncc1)([C-]1N(C)CCN(C)1)(C#[O+])([Br])[H],ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1
195.7228,408.343,746.1992,939.9098,1334.7166,1044.8872,7551.0,10478.0,9164.0,8044.0,4374.0,2102.0,33.0,66.0,124.0,156.0,226.0,174.0,190.0,480.0,716.0,822.0,784.0,706.0,12.8761,34.3654,54.608,65.5304,68.0898,53.4706,195.7228,408.343,746.1992,939.9098,1334.7166,1044.8872,7551.0,10478.0,9164.0,8044.0,4374.0,2102.0,33.0,66.0,124.0,156.0,226.0,174.0,190.0,480.0,716.0,822.0,784.0,706.0,12.8761,34.3654,54.608,65.5304,68.0898,53.4706,195.7228,408.343,746.1992,939.9098,1334.7166,1044.8872,7551.0,10478.0,9164.0,8044.0,4374.0,2102.0,33.0,66.0,124.0,156.0,226.0,174.0,190.0,480.0,716.0,822.0,784.0,706.0,12.8761,34.3654,54.608,65.5304,68.0898,53.4706,0.965,17.2,[Ir]([As+](C)(C)C)([N+]1=COCC1)(C#[N+]C)(O)[H],ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
262.559,556.939,1013.204,1272.366,1796.7104,2247.299,7085.0,8742.0,9550.0,12486.0,8676.0,4362.0,46.0,92.0,174.0,218.0,306.0,388.0,266.0,668.0,966.0,1278.0,1456.0,1408.0,17.0721,44.5456,71.1876,93.5462,118.412,115.5574,262.559,556.939,1013.204,1272.366,1796.7104,2247.299,7085.0,8742.0,9550.0,12486.0,8676.0,4362.0,46.0,92.0,174.0,218.0,306.0,388.0,266.0,668.0,966.0,1278.0,1456.0,1408.0,17.0721,44.5456,71.1876,93.5462,118.412,115.5574,262.559,556.939,1013.204,1272.366,1796.7104,2247.299,7085.0,8742.0,9550.0,12486.0,8676.0,4362.0,46.0,92.0,174.0,218.0,306.0,388.0,266.0,668.0,966.0,1278.0,1456.0,1408.0,17.0721,44.5456,71.1876,93.5462,118.412,115.5574,0.8556,7.7,[Ir]([P+](CC)(CC)CC)([C-]1N(C)C=CN(C)1)(C#[N+]C)([Cl])[H],ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1
168.4508,341.676,603.1958,829.8846,1137.696,715.4172,8707.0,14548.0,11588.0,8888.0,5386.0,2442.0,28.0,56.0,102.0,136.0,198.0,114.0,158.0,402.0,606.0,692.0,556.0,402.0,12.9583,32.731,52.0418,63.9852,63.132,39.9284,168.4508,341.676,603.1958,829.8846,1137.696,715.4172,8707.0,14548.0,11588.0,8888.0,5386.0,2442.0,28.0,56.0,102.0,136.0,198.0,114.0,158.0,402.0,606.0,692.0,556.0,402.0,12.9583,32.731,52.0418,63.9852,63.132,39.9284,168.4508,341.676,603.1958,829.8846,1137.696,715.4172,8707.0,14548.0,11588.0,8888.0,5386.0,2442.0,28.0,56.0,102.0,136.0,198.0,114.0,158.0,402.0,606.0,692.0,556.0,402.0,12.9583,32.731,52.0418,63.9852,63.132,39.9284,0.8731,10.6,[Ir]([n+]1ccncc1)([As+](C)(C)C)(C#[O+])([Br])[H],ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1
215.0826,429.0204,760.4588,1112.5464,1853.6654,1631.646,6915.0,8500.0,11742.0,7968.0,4598.0,2328.0,37.0,72.0,138.0,188.0,324.0,256.0,210.0,536.0,838.0,1092.0,1082.0,856.0,14.0699,37.2476,62.1552,84.2176,95.3928,76.7624,215.0826,429.0204,760.4588,1112.5464,1853.6654,1631.646,6915.0,8500.0,11742.0,7968.0,4598.0,2328.0,37.0,72.0,138.0,188.0,324.0,256.0,210.0,536.0,838.0,1092.0,1082.0,856.0,14.0699,37.2476,62.1552,84.2176,95.3928,76.7624,215.0826,429.0204,760.4588,1112.5464,1853.6654,1631.646,6915.0,8500.0,11742.0,7968.0,4598.0,2328.0,37.0,72.0,138.0,188.0,324.0,256.0,210.0,536.0,838.0,1092.0,1082.0,856.0,14.0699,37.2476,62.1552,84.2176,95.3928,76.7624,0.8434,3.0,[Ir]([P+](C)(C)C)([P+](C)(C)C)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
